Date,Province/State,Country/Region,Confirmed
2/7/20,Cayman Islands,United Kingdom,0
2/8/20,Cayman Islands,United Kingdom,0
2/9/20,Cayman Islands,United Kingdom,0
3/1/20,Cayman Islands,United Kingdom,0
3/10/20,Cayman Islands,United Kingdom,0
3/11/20,Cayman Islands,United Kingdom,0
3/12/20,Cayman Islands,United Kingdom,0
3/13/20,Cayman Islands,United Kingdom,0
3/14/20,Cayman Islands,United Kingdom,0
3/15/20,Cayman Islands,United Kingdom,0
3/16/20,Cayman Islands,United Kingdom,1
3/17/20,Cayman Islands,United Kingdom,1
3/18/20,Cayman Islands,United Kingdom,1
3/19/20,Cayman Islands,United Kingdom,1
3/2/20,Cayman Islands,United Kingdom,0
3/20/20,Cayman Islands,United Kingdom,1
3/21/20,Cayman Islands,United Kingdom,1
3/22/20,Cayman Islands,United Kingdom,1
3/23/20,Cayman Islands,United Kingdom,1
3/24/20,Cayman Islands,United Kingdom,1
3/25/20,Cayman Islands,United Kingdom,1
3/26/20,Cayman Islands,United Kingdom,1
3/27/20,Cayman Islands,United Kingdom,1
3/28/20,Cayman Islands,United Kingdom,1
3/29/20,Cayman Islands,United Kingdom,1
3/3/20,Cayman Islands,United Kingdom,0
3/30/20,Cayman Islands,United Kingdom,1
3/31/20,Cayman Islands,United Kingdom,1
3/4/20,Cayman Islands,United Kingdom,0
3/5/20,Cayman Islands,United Kingdom,0
3/6/20,Cayman Islands,United Kingdom,0
3/7/20,Cayman Islands,United Kingdom,0
3/8/20,Cayman Islands,United Kingdom,0
3/9/20,Cayman Islands,United Kingdom,0
4/1/20,Cayman Islands,United Kingdom,1
1/22/20,Channel Islands,United Kingdom,0
1/23/20,Channel Islands,United Kingdom,0
1/24/20,Channel Islands,United Kingdom,0
1/25/20,Channel Islands,United Kingdom,0
1/26/20,Channel Islands,United Kingdom,0
1/27/20,Channel Islands,United Kingdom,0
1/28/20,Channel Islands,United Kingdom,0
1/29/20,Channel Islands,United Kingdom,0
1/30/20,Channel Islands,United Kingdom,0
1/31/20,Channel Islands,United Kingdom,0
2/1/20,Channel Islands,United Kingdom,0
2/10/20,Channel Islands,United Kingdom,0
2/11/20,Channel Islands,United Kingdom,0
2/12/20,Channel Islands,United Kingdom,0
2/13/20,Channel Islands,United Kingdom,0
2/14/20,Channel Islands,United Kingdom,0
2/15/20,Channel Islands,United Kingdom,0
2/16/20,Channel Islands,United Kingdom,0
2/17/20,Channel Islands,United Kingdom,0
2/18/20,Channel Islands,United Kingdom,0
2/19/20,Channel Islands,United Kingdom,0
2/2/20,Channel Islands,United Kingdom,0
2/20/20,Channel Islands,United Kingdom,0
2/21/20,Channel Islands,United Kingdom,0
2/22/20,Channel Islands,United Kingdom,0
2/23/20,Channel Islands,United Kingdom,0
2/24/20,Channel Islands,United Kingdom,0
2/25/20,Channel Islands,United Kingdom,0
2/26/20,Channel Islands,United Kingdom,0
2/27/20,Channel Islands,United Kingdom,0
2/28/20,Channel Islands,United Kingdom,0
2/29/20,Channel Islands,United Kingdom,0
2/3/20,Channel Islands,United Kingdom,0
2/4/20,Channel Islands,United Kingdom,0
2/5/20,Channel Islands,United Kingdom,0
2/6/20,Channel Islands,United Kingdom,0
2/7/20,Channel Islands,United Kingdom,0
2/8/20,Channel Islands,United Kingdom,0
2/9/20,Channel Islands,United Kingdom,0
3/1/20,Channel Islands,United Kingdom,0
3/10/20,Channel Islands,United Kingdom,0
3/11/20,Channel Islands,United Kingdom,0
3/12/20,Channel Islands,United Kingdom,0
3/13/20,Channel Islands,United Kingdom,0
3/14/20,Channel Islands,United Kingdom,0
3/15/20,Channel Islands,United Kingdom,0
3/16/20,Channel Islands,United Kingdom,0
3/17/20,Channel Islands,United Kingdom,0
3/18/20,Channel Islands,United Kingdom,0
3/19/20,Channel Islands,United Kingdom,0
3/2/20,Channel Islands,United Kingdom,0
3/20/20,Channel Islands,United Kingdom,0
3/21/20,Channel Islands,United Kingdom,0
3/22/20,Channel Islands,United Kingdom,0
3/23/20,Channel Islands,United Kingdom,0
3/24/20,Channel Islands,United Kingdom,0
3/25/20,Channel Islands,United Kingdom,0
3/26/20,Channel Islands,United Kingdom,1
3/27/20,Channel Islands,United Kingdom,1
3/28/20,Channel Islands,United Kingdom,1
3/29/20,Channel Islands,United Kingdom,2
3/3/20,Channel Islands,United Kingdom,0
3/30/20,Channel Islands,United Kingdom,2
3/31/20,Channel Islands,United Kingdom,3
3/4/20,Channel Islands,United Kingdom,0
3/5/20,Channel Islands,United Kingdom,0
3/6/20,Channel Islands,United Kingdom,0
3/7/20,Channel Islands,United Kingdom,0
3/8/20,Channel Islands,United Kingdom,0
3/9/20,Channel Islands,United Kingdom,0
4/1/20,Channel Islands,United Kingdom,3
1/22/20,Gibraltar,United Kingdom,0
1/23/20,Gibraltar,United Kingdom,0
1/24/20,Gibraltar,United Kingdom,0
1/25/20,Gibraltar,United Kingdom,0
1/26/20,Gibraltar,United Kingdom,0
1/27/20,Gibraltar,United Kingdom,0
1/28/20,Gibraltar,United Kingdom,0
1/29/20,Gibraltar,United Kingdom,0
1/30/20,Gibraltar,United Kingdom,0
1/31/20,Gibraltar,United Kingdom,0
2/1/20,Gibraltar,United Kingdom,0
2/10/20,Gibraltar,United Kingdom,0
2/11/20,Gibraltar,United Kingdom,0
2/12/20,Gibraltar,United Kingdom,0
2/13/20,Gibraltar,United Kingdom,0
2/14/20,Gibraltar,United Kingdom,0
2/15/20,Gibraltar,United Kingdom,0
2/16/20,Gibraltar,United Kingdom,0
2/17/20,Gibraltar,United Kingdom,0
2/18/20,Gibraltar,United Kingdom,0
2/19/20,Gibraltar,United Kingdom,0
2/2/20,Gibraltar,United Kingdom,0
2/20/20,Gibraltar,United Kingdom,0
2/21/20,Gibraltar,United Kingdom,0
2/22/20,Gibraltar,United Kingdom,0
2/23/20,Gibraltar,United Kingdom,0
2/24/20,Gibraltar,United Kingdom,0
2/25/20,Gibraltar,United Kingdom,0
2/26/20,Gibraltar,United Kingdom,0
2/27/20,Gibraltar,United Kingdom,0
2/28/20,Gibraltar,United Kingdom,0
2/29/20,Gibraltar,United Kingdom,0
2/3/20,Gibraltar,United Kingdom,0
2/4/20,Gibraltar,United Kingdom,0
2/5/20,Gibraltar,United Kingdom,0
2/6/20,Gibraltar,United Kingdom,0
2/7/20,Gibraltar,United Kingdom,0
2/8/20,Gibraltar,United Kingdom,0
2/9/20,Gibraltar,United Kingdom,0
3/1/20,Gibraltar,United Kingdom,0
3/10/20,Gibraltar,United Kingdom,0
3/11/20,Gibraltar,United Kingdom,0
3/12/20,Gibraltar,United Kingdom,0
3/13/20,Gibraltar,United Kingdom,0
3/14/20,Gibraltar,United Kingdom,0
3/15/20,Gibraltar,United Kingdom,0
3/16/20,Gibraltar,United Kingdom,0
3/17/20,Gibraltar,United Kingdom,0
3/18/20,Gibraltar,United Kingdom,0
3/19/20,Gibraltar,United Kingdom,0
3/2/20,Gibraltar,United Kingdom,0
3/20/20,Gibraltar,United Kingdom,0
3/21/20,Gibraltar,United Kingdom,0
3/22/20,Gibraltar,United Kingdom,0
3/23/20,Gibraltar,United Kingdom,0
3/24/20,Gibraltar,United Kingdom,0
3/25/20,Gibraltar,United Kingdom,0
3/26/20,Gibraltar,United Kingdom,0
3/27/20,Gibraltar,United Kingdom,0
3/28/20,Gibraltar,United Kingdom,0
3/29/20,Gibraltar,United Kingdom,0
3/3/20,Gibraltar,United Kingdom,0
3/30/20,Gibraltar,United Kingdom,0
3/31/20,Gibraltar,United Kingdom,0
3/4/20,Gibraltar,United Kingdom,0
3/5/20,Gibraltar,United Kingdom,0
3/6/20,Gibraltar,United Kingdom,0
3/7/20,Gibraltar,United Kingdom,0
3/8/20,Gibraltar,United Kingdom,0
3/9/20,Gibraltar,United Kingdom,0
4/1/20,Gibraltar,United Kingdom,0
1/22/20,Isle of Man,United Kingdom,0
1/23/20,Isle of Man,United Kingdom,0
1/24/20,Isle of Man,United Kingdom,0
1/25/20,Isle of Man,United Kingdom,0
1/26/20,Isle of Man,United Kingdom,0
1/27/20,Isle of Man,United Kingdom,0
1/28/20,Isle of Man,United Kingdom,0
1/29/20,Isle of Man,United Kingdom,0
1/30/20,Isle of Man,United Kingdom,0
1/31/20,Isle of Man,United Kingdom,0
2/1/20,Isle of Man,United Kingdom,0
2/10/20,Isle of Man,United Kingdom,0
2/11/20,Isle of Man,United Kingdom,0
2/12/20,Isle of Man,United Kingdom,0
2/13/20,Isle of Man,United Kingdom,0
2/14/20,Isle of Man,United Kingdom,0
2/15/20,Isle of Man,United Kingdom,0
2/16/20,Isle of Man,United Kingdom,0
2/17/20,Isle of Man,United Kingdom,0
2/18/20,Isle of Man,United Kingdom,0
2/19/20,Isle of Man,United Kingdom,0
2/2/20,Isle of Man,United Kingdom,0
2/20/20,Isle of Man,United Kingdom,0
2/21/20,Isle of Man,United Kingdom,0
2/22/20,Isle of Man,United Kingdom,0
2/23/20,Isle of Man,United Kingdom,0
2/24/20,Isle of Man,United Kingdom,0
2/25/20,Isle of Man,United Kingdom,0
2/26/20,Isle of Man,United Kingdom,0
2/27/20,Isle of Man,United Kingdom,0
2/28/20,Isle of Man,United Kingdom,0
2/29/20,Isle of Man,United Kingdom,0
2/3/20,Isle of Man,United Kingdom,0
2/4/20,Isle of Man,United Kingdom,0
2/5/20,Isle of Man,United Kingdom,0
2/6/20,Isle of Man,United Kingdom,0
2/7/20,Isle of Man,United Kingdom,0
2/8/20,Isle of Man,United Kingdom,0
2/9/20,Isle of Man,United Kingdom,0
3/1/20,Isle of Man,United Kingdom,0
3/10/20,Isle of Man,United Kingdom,0
3/11/20,Isle of Man,United Kingdom,0
3/12/20,Isle of Man,United Kingdom,0
3/13/20,Isle of Man,United Kingdom,0
3/14/20,Isle of Man,United Kingdom,0
3/15/20,Isle of Man,United Kingdom,0
3/16/20,Isle of Man,United Kingdom,0
3/17/20,Isle of Man,United Kingdom,0
3/18/20,Isle of Man,United Kingdom,0
3/19/20,Isle of Man,United Kingdom,0
3/2/20,Isle of Man,United Kingdom,0
3/20/20,Isle of Man,United Kingdom,0
3/21/20,Isle of Man,United Kingdom,0
3/22/20,Isle of Man,United Kingdom,0
3/23/20,Isle of Man,United Kingdom,0
3/24/20,Isle of Man,United Kingdom,0
3/25/20,Isle of Man,United Kingdom,0
3/26/20,Isle of Man,United Kingdom,0
3/27/20,Isle of Man,United Kingdom,0
3/28/20,Isle of Man,United Kingdom,0
3/29/20,Isle of Man,United Kingdom,0
3/3/20,Isle of Man,United Kingdom,0
3/30/20,Isle of Man,United Kingdom,0
3/31/20,Isle of Man,United Kingdom,0
3/4/20,Isle of Man,United Kingdom,0
3/5/20,Isle of Man,United Kingdom,0
3/6/20,Isle of Man,United Kingdom,0
3/7/20,Isle of Man,United Kingdom,0
3/8/20,Isle of Man,United Kingdom,0
3/9/20,Isle of Man,United Kingdom,0
4/1/20,Isle of Man,United Kingdom,1
1/22/20,Montserrat,United Kingdom,0
1/23/20,Montserrat,United Kingdom,0
1/24/20,Montserrat,United Kingdom,0
1/25/20,Montserrat,United Kingdom,0
1/26/20,Montserrat,United Kingdom,0
1/27/20,Montserrat,United Kingdom,0
1/28/20,Montserrat,United Kingdom,0
1/29/20,Montserrat,United Kingdom,0
1/30/20,Montserrat,United Kingdom,0
1/31/20,Montserrat,United Kingdom,0
2/1/20,Montserrat,United Kingdom,0
2/10/20,Montserrat,United Kingdom,0
2/11/20,Montserrat,United Kingdom,0
2/12/20,Montserrat,United Kingdom,0
2/13/20,Montserrat,United Kingdom,0
2/14/20,Montserrat,United Kingdom,0
2/15/20,Montserrat,United Kingdom,0
2/16/20,Montserrat,United Kingdom,0
2/17/20,Montserrat,United Kingdom,0
2/18/20,Montserrat,United Kingdom,0
2/19/20,Montserrat,United Kingdom,0
2/2/20,Montserrat,United Kingdom,0
2/20/20,Montserrat,United Kingdom,0
2/21/20,Montserrat,United Kingdom,0
2/22/20,Montserrat,United Kingdom,0
2/23/20,Montserrat,United Kingdom,0
2/24/20,Montserrat,United Kingdom,0
2/25/20,Montserrat,United Kingdom,0
2/26/20,Montserrat,United Kingdom,0
2/27/20,Montserrat,United Kingdom,0
2/28/20,Montserrat,United Kingdom,0
2/29/20,Montserrat,United Kingdom,0
2/3/20,Montserrat,United Kingdom,0
2/4/20,Montserrat,United Kingdom,0
2/5/20,Montserrat,United Kingdom,0
2/6/20,Montserrat,United Kingdom,0
2/7/20,Montserrat,United Kingdom,0
2/8/20,Montserrat,United Kingdom,0
2/9/20,Montserrat,United Kingdom,0
3/1/20,Montserrat,United Kingdom,0
3/10/20,Montserrat,United Kingdom,0
3/11/20,Montserrat,United Kingdom,0
3/12/20,Montserrat,United Kingdom,0
3/13/20,Montserrat,United Kingdom,0
3/14/20,Montserrat,United Kingdom,0
3/15/20,Montserrat,United Kingdom,0
3/16/20,Montserrat,United Kingdom,0
3/17/20,Montserrat,United Kingdom,0
3/18/20,Montserrat,United Kingdom,0
3/19/20,Montserrat,United Kingdom,0
3/2/20,Montserrat,United Kingdom,0
3/20/20,Montserrat,United Kingdom,0
3/21/20,Montserrat,United Kingdom,0
3/22/20,Montserrat,United Kingdom,0
3/23/20,Montserrat,United Kingdom,0
3/24/20,Montserrat,United Kingdom,0
3/25/20,Montserrat,United Kingdom,0
3/26/20,Montserrat,United Kingdom,0
3/27/20,Montserrat,United Kingdom,0
3/28/20,Montserrat,United Kingdom,0
3/29/20,Montserrat,United Kingdom,0
3/3/20,Montserrat,United Kingdom,0
3/30/20,Montserrat,United Kingdom,0
3/31/20,Montserrat,United Kingdom,0
3/4/20,Montserrat,United Kingdom,0
3/5/20,Montserrat,United Kingdom,0
3/6/20,Montserrat,United Kingdom,0
3/7/20,Montserrat,United Kingdom,0
3/8/20,Montserrat,United Kingdom,0
3/9/20,Montserrat,United Kingdom,0
4/1/20,Montserrat,United Kingdom,0
1/22/20,,United Kingdom,0
1/23/20,,United Kingdom,0
1/24/20,,United Kingdom,0
1/25/20,,United Kingdom,0
1/26/20,,United Kingdom,0
1/27/20,,United Kingdom,0
1/28/20,,United Kingdom,0
1/29/20,,United Kingdom,0
1/30/20,,United Kingdom,0
1/31/20,,United Kingdom,0
2/1/20,,United Kingdom,0
2/10/20,,United Kingdom,0
2/11/20,,United Kingdom,0
2/12/20,,United Kingdom,0
2/13/20,,United Kingdom,0
2/14/20,,United Kingdom,0
2/15/20,,United Kingdom,0
2/16/20,,United Kingdom,0
2/17/20,,United Kingdom,0
2/18/20,,United Kingdom,0
2/19/20,,United Kingdom,0
2/2/20,,United Kingdom,0
2/20/20,,United Kingdom,0
2/21/20,,United Kingdom,0
2/22/20,,United Kingdom,0
2/23/20,,United Kingdom,0
2/24/20,,United Kingdom,0
2/25/20,,United Kingdom,0
2/26/20,,United Kingdom,0
2/27/20,,United Kingdom,0
2/28/20,,United Kingdom,0
2/29/20,,United Kingdom,0
2/3/20,,United Kingdom,0
2/4/20,,United Kingdom,0
2/5/20,,United Kingdom,0
2/6/20,,United Kingdom,0
2/7/20,,United Kingdom,0
2/8/20,,United Kingdom,0
2/9/20,,United Kingdom,0
3/1/20,,United Kingdom,0
3/10/20,,United Kingdom,6
3/11/20,,United Kingdom,8
3/12/20,,United Kingdom,8
3/13/20,,United Kingdom,8
3/14/20,,United Kingdom,21
3/15/20,,United Kingdom,21
3/16/20,,United Kingdom,55
3/17/20,,United Kingdom,55
3/18/20,,United Kingdom,71
3/19/20,,United Kingdom,137
3/2/20,,United Kingdom,0
3/20/20,,United Kingdom,177
3/21/20,,United Kingdom,233
3/22/20,,United Kingdom,281
3/23/20,,United Kingdom,335
3/24/20,,United Kingdom,422
3/25/20,,United Kingdom,465
3/26/20,,United Kingdom,578
3/27/20,,United Kingdom,759
3/28/20,,United Kingdom,1019
3/29/20,,United Kingdom,1228
3/3/20,,United Kingdom,0
3/30/20,,United Kingdom,1408
3/31/20,,United Kingdom,1789
3/4/20,,United Kingdom,0
3/5/20,,United Kingdom,1
3/6/20,,United Kingdom,2
3/7/20,,United Kingdom,2
3/8/20,,United Kingdom,3
3/9/20,,United Kingdom,4
4/1/20,,United Kingdom,2352
1/22/20,,Uruguay,0
1/23/20,,Uruguay,0
1/24/20,,Uruguay,0
1/25/20,,Uruguay,0
1/26/20,,Uruguay,0
1/27/20,,Uruguay,0
1/28/20,,Uruguay,0
1/29/20,,Uruguay,0
1/30/20,,Uruguay,0
1/31/20,,Uruguay,0
2/1/20,,Uruguay,0
2/10/20,,Uruguay,0
2/11/20,,Uruguay,0
2/12/20,,Uruguay,0
2/13/20,,Uruguay,0
2/14/20,,Uruguay,0
2/15/20,,Uruguay,0
2/16/20,,Uruguay,0
2/17/20,,Uruguay,0
2/18/20,,Uruguay,0
2/19/20,,Uruguay,0
2/2/20,,Uruguay,0
2/20/20,,Uruguay,0
2/21/20,,Uruguay,0
2/22/20,,Uruguay,0
2/23/20,,Uruguay,0
2/24/20,,Uruguay,0
2/25/20,,Uruguay,0
2/26/20,,Uruguay,0
2/27/20,,Uruguay,0
2/28/20,,Uruguay,0
2/29/20,,Uruguay,0
2/3/20,,Uruguay,0
2/4/20,,Uruguay,0
2/5/20,,Uruguay,0
2/6/20,,Uruguay,0
2/7/20,,Uruguay,0
2/8/20,,Uruguay,0
2/9/20,,Uruguay,0
3/1/20,,Uruguay,0
3/10/20,,Uruguay,0
3/11/20,,Uruguay,0
3/12/20,,Uruguay,0
3/13/20,,Uruguay,0
3/14/20,,Uruguay,0
3/15/20,,Uruguay,0
3/16/20,,Uruguay,0
3/17/20,,Uruguay,0
3/18/20,,Uruguay,0
3/19/20,,Uruguay,0
3/2/20,,Uruguay,0
3/20/20,,Uruguay,0
3/21/20,,Uruguay,0
3/22/20,,Uruguay,0
3/23/20,,Uruguay,0
3/24/20,,Uruguay,0
3/25/20,,Uruguay,0
3/26/20,,Uruguay,0
3/27/20,,Uruguay,0
3/28/20,,Uruguay,0
3/29/20,,Uruguay,1
3/3/20,,Uruguay,0
3/30/20,,Uruguay,1
3/31/20,,Uruguay,1
3/4/20,,Uruguay,0
3/5/20,,Uruguay,0
3/6/20,,Uruguay,0
3/7/20,,Uruguay,0
3/8/20,,Uruguay,0
3/9/20,,Uruguay,0
4/1/20,,Uruguay,2
1/22/20,,US,0
1/23/20,,US,0
1/24/20,,US,0
1/25/20,,US,0
1/26/20,,US,0
1/27/20,,US,0
1/28/20,,US,0
1/29/20,,US,0
1/30/20,,US,0
1/31/20,,US,0
2/1/20,,US,0
2/10/20,,US,0
2/11/20,,US,0
2/12/20,,US,0
2/13/20,,US,0
2/14/20,,US,0
2/15/20,,US,0
2/16/20,,US,0
2/17/20,,US,0
2/18/20,,US,0
2/19/20,,US,0
2/2/20,,US,0
2/20/20,,US,0
2/21/20,,US,0
2/22/20,,US,0
2/23/20,,US,0
2/24/20,,US,0
2/25/20,,US,0
2/26/20,,US,0
2/27/20,,US,0
2/28/20,,US,0
2/29/20,,US,1
2/3/20,,US,0
2/4/20,,US,0
2/5/20,,US,0
2/6/20,,US,0
2/7/20,,US,0
2/8/20,,US,0
2/9/20,,US,0
3/1/20,,US,1
3/10/20,,US,28
3/11/20,,US,36
3/12/20,,US,40
3/13/20,,US,47
3/14/20,,US,54
3/15/20,,US,63
3/16/20,,US,85
3/17/20,,US,108
3/18/20,,US,118
3/19/20,,US,200
3/2/20,,US,6
3/20/20,,US,244
3/21/20,,US,307
3/22/20,,US,417
3/23/20,,US,557
3/24/20,,US,706
3/25/20,,US,942
3/26/20,,US,1209
3/27/20,,US,1581
3/28/20,,US,2026
3/29/20,,US,2467
3/3/20,,US,7
3/30/20,,US,2978
3/31/20,,US,3873
3/4/20,,US,11
3/5/20,,US,12
3/6/20,,US,14
3/7/20,,US,17
3/8/20,,US,21
3/9/20,,US,22
4/1/20,,US,4757
1/22/20,,Uzbekistan,0
1/23/20,,Uzbekistan,0
1/24/20,,Uzbekistan,0
1/25/20,,Uzbekistan,0
1/26/20,,Uzbekistan,0
1/27/20,,Uzbekistan,0
1/28/20,,Uzbekistan,0
1/29/20,,Uzbekistan,0
1/30/20,,Uzbekistan,0
1/31/20,,Uzbekistan,0
2/1/20,,Uzbekistan,0
2/10/20,,Uzbekistan,0
2/11/20,,Uzbekistan,0
2/12/20,,Uzbekistan,0
2/13/20,,Uzbekistan,0
2/14/20,,Uzbekistan,0
2/15/20,,Uzbekistan,0
2/16/20,,Uzbekistan,0
2/17/20,,Uzbekistan,0
2/18/20,,Uzbekistan,0
2/19/20,,Uzbekistan,0
2/2/20,,Uzbekistan,0
2/20/20,,Uzbekistan,0
2/21/20,,Uzbekistan,0
2/22/20,,Uzbekistan,0
2/23/20,,Uzbekistan,0
2/24/20,,Uzbekistan,0
2/25/20,,Uzbekistan,0
2/26/20,,Uzbekistan,0
2/27/20,,Uzbekistan,0
2/28/20,,Uzbekistan,0
2/29/20,,Uzbekistan,0
2/3/20,,Uzbekistan,0
2/4/20,,Uzbekistan,0
2/5/20,,Uzbekistan,0
2/6/20,,Uzbekistan,0
2/7/20,,Uzbekistan,0
2/8/20,,Uzbekistan,0
2/9/20,,Uzbekistan,0
3/1/20,,Uzbekistan,0
3/10/20,,Uzbekistan,0
3/11/20,,Uzbekistan,0
3/12/20,,Uzbekistan,0
3/13/20,,Uzbekistan,0
3/14/20,,Uzbekistan,0
3/15/20,,Uzbekistan,0
3/16/20,,Uzbekistan,0
3/17/20,,Uzbekistan,0
3/18/20,,Uzbekistan,0
3/19/20,,Uzbekistan,0
3/2/20,,Uzbekistan,0
3/20/20,,Uzbekistan,0
3/21/20,,Uzbekistan,0
3/22/20,,Uzbekistan,0
3/23/20,,Uzbekistan,0
3/24/20,,Uzbekistan,0
3/25/20,,Uzbekistan,0
3/26/20,,Uzbekistan,0
3/27/20,,Uzbekistan,1
3/28/20,,Uzbekistan,2
3/29/20,,Uzbekistan,2
3/3/20,,Uzbekistan,0
3/30/20,,Uzbekistan,2
3/31/20,,Uzbekistan,2
3/4/20,,Uzbekistan,0
3/5/20,,Uzbekistan,0
3/6/20,,Uzbekistan,0
3/7/20,,Uzbekistan,0
3/8/20,,Uzbekistan,0
3/9/20,,Uzbekistan,0
4/1/20,,Uzbekistan,2
1/22/20,,Venezuela,0
1/23/20,,Venezuela,0
1/24/20,,Venezuela,0
1/25/20,,Venezuela,0
1/26/20,,Venezuela,0
1/27/20,,Venezuela,0
1/28/20,,Venezuela,0
1/29/20,,Venezuela,0
1/30/20,,Venezuela,0
1/31/20,,Venezuela,0
2/1/20,,Venezuela,0
2/10/20,,Venezuela,0
2/11/20,,Venezuela,0
2/12/20,,Venezuela,0
2/13/20,,Venezuela,0
2/14/20,,Venezuela,0
2/15/20,,Venezuela,0
2/16/20,,Venezuela,0
2/17/20,,Venezuela,0
2/18/20,,Venezuela,0
2/19/20,,Venezuela,0
2/2/20,,Venezuela,0
2/20/20,,Venezuela,0
2/21/20,,Venezuela,0
2/22/20,,Venezuela,0
2/23/20,,Venezuela,0
2/24/20,,Venezuela,0
2/25/20,,Venezuela,0
2/26/20,,Venezuela,0
2/27/20,,Venezuela,0
2/28/20,,Venezuela,0
2/29/20,,Venezuela,0
2/3/20,,Venezuela,0
2/4/20,,Venezuela,0
2/5/20,,Venezuela,0
2/6/20,,Venezuela,0
2/7/20,,Venezuela,0
2/8/20,,Venezuela,0
2/9/20,,Venezuela,0
3/1/20,,Venezuela,0
3/10/20,,Venezuela,0
3/11/20,,Venezuela,0
3/12/20,,Venezuela,0
3/13/20,,Venezuela,0
3/14/20,,Venezuela,0
3/15/20,,Venezuela,0
3/16/20,,Venezuela,0
3/17/20,,Venezuela,0
3/18/20,,Venezuela,0
3/19/20,,Venezuela,0
3/2/20,,Venezuela,0
3/20/20,,Venezuela,0
3/21/20,,Venezuela,0
3/22/20,,Venezuela,0
3/23/20,,Venezuela,0
3/24/20,,Venezuela,0
3/25/20,,Venezuela,0
3/26/20,,Venezuela,0
3/27/20,,Venezuela,1
3/28/20,,Venezuela,2
3/29/20,,Venezuela,2
3/3/20,,Venezuela,0
3/30/20,,Venezuela,3
3/31/20,,Venezuela,3
3/4/20,,Venezuela,0
3/5/20,,Venezuela,0
3/6/20,,Venezuela,0
3/7/20,,Venezuela,0
3/8/20,,Venezuela,0
3/9/20,,Venezuela,0
4/1/20,,Venezuela,3
1/22/20,,Vietnam,0
1/23/20,,Vietnam,0
1/24/20,,Vietnam,0
1/25/20,,Vietnam,0
1/26/20,,Vietnam,0
1/27/20,,Vietnam,0
1/28/20,,Vietnam,0
1/29/20,,Vietnam,0
1/30/20,,Vietnam,0
1/31/20,,Vietnam,0
2/1/20,,Vietnam,0
2/10/20,,Vietnam,0
2/11/20,,Vietnam,0
2/12/20,,Vietnam,0
2/13/20,,Vietnam,0
2/14/20,,Vietnam,0
2/15/20,,Vietnam,0
2/16/20,,Vietnam,0
2/17/20,,Vietnam,0
2/18/20,,Vietnam,0
2/19/20,,Vietnam,0
2/2/20,,Vietnam,0
2/20/20,,Vietnam,0
2/21/20,,Vietnam,0
2/22/20,,Vietnam,0
2/23/20,,Vietnam,0
2/24/20,,Vietnam,0
2/25/20,,Vietnam,0
2/26/20,,Vietnam,0
2/27/20,,Vietnam,0
2/28/20,,Vietnam,0
2/29/20,,Vietnam,0
2/3/20,,Vietnam,0
2/4/20,,Vietnam,0
2/5/20,,Vietnam,0
2/6/20,,Vietnam,0
2/7/20,,Vietnam,0
2/8/20,,Vietnam,0
2/9/20,,Vietnam,0
3/1/20,,Vietnam,0
3/10/20,,Vietnam,0
3/11/20,,Vietnam,0
3/12/20,,Vietnam,0
3/13/20,,Vietnam,0
3/14/20,,Vietnam,0
3/15/20,,Vietnam,0
3/16/20,,Vietnam,0
3/17/20,,Vietnam,0
3/18/20,,Vietnam,0
3/19/20,,Vietnam,0
3/2/20,,Vietnam,0
3/20/20,,Vietnam,0
3/21/20,,Vietnam,0
3/22/20,,Vietnam,0
3/23/20,,Vietnam,0
3/24/20,,Vietnam,0
3/25/20,,Vietnam,0
3/26/20,,Vietnam,0
3/27/20,,Vietnam,0
3/28/20,,Vietnam,0
3/29/20,,Vietnam,0
3/3/20,,Vietnam,0
3/30/20,,Vietnam,0
3/31/20,,Vietnam,0
3/4/20,,Vietnam,0
3/5/20,,Vietnam,0
3/6/20,,Vietnam,0
3/7/20,,Vietnam,0
3/8/20,,Vietnam,0
3/9/20,,Vietnam,0
4/1/20,,Vietnam,0
1/22/20,,Zambia,0
1/23/20,,Zambia,0
1/24/20,,Zambia,0
1/25/20,,Zambia,0
1/26/20,,Zambia,0
1/27/20,,Zambia,0
1/28/20,,Zambia,0
1/29/20,,Zambia,0
1/30/20,,Zambia,0
1/31/20,,Zambia,0
2/1/20,,Zambia,0
2/10/20,,Zambia,0
2/11/20,,Zambia,0
2/12/20,,Zambia,0
2/13/20,,Zambia,0
2/14/20,,Zambia,0
2/15/20,,Zambia,0
2/16/20,,Zambia,0
2/17/20,,Zambia,0
2/18/20,,Zambia,0
2/19/20,,Zambia,0
2/2/20,,Zambia,0
2/20/20,,Zambia,0
2/21/20,,Zambia,0
2/22/20,,Zambia,0
2/23/20,,Zambia,0
2/24/20,,Zambia,0
2/25/20,,Zambia,0
2/26/20,,Zambia,0
2/27/20,,Zambia,0
2/28/20,,Zambia,0
2/29/20,,Zambia,0
2/3/20,,Zambia,0
2/4/20,,Zambia,0
2/5/20,,Zambia,0
2/6/20,,Zambia,0
2/7/20,,Zambia,0
2/8/20,,Zambia,0
2/9/20,,Zambia,0
3/1/20,,Zambia,0
3/10/20,,Zambia,0
3/11/20,,Zambia,0
3/12/20,,Zambia,0
3/13/20,,Zambia,0
3/14/20,,Zambia,0
3/15/20,,Zambia,0
3/16/20,,Zambia,0
