Date,Country,Confirmed
2/11/2020,Sweden,1
2/12/2020,Sweden,1
2/13/2020,Sweden,1
2/14/2020,Sweden,1
2/15/2020,Sweden,1
2/16/2020,Sweden,1
2/17/2020,Sweden,1
2/18/2020,Sweden,1
2/19/2020,Sweden,1
2/2/2020,Sweden,1
2/20/2020,Sweden,1
2/21/2020,Sweden,1
2/22/2020,Sweden,1
2/23/2020,Sweden,1
2/24/2020,Sweden,1
2/25/2020,Sweden,1
2/26/2020,Sweden,2
2/27/2020,Sweden,7
2/28/2020,Sweden,7
2/29/2020,Sweden,12
2/3/2020,Sweden,1
2/4/2020,Sweden,1
2/5/2020,Sweden,1
2/6/2020,Sweden,1
2/7/2020,Sweden,1
2/8/2020,Sweden,1
2/9/2020,Sweden,1
3/1/2020,Sweden,14
3/10/2020,Sweden,355
3/11/2020,Sweden,500
3/12/2020,Sweden,599
3/13/2020,Sweden,814
3/14/2020,Sweden,961
3/15/2020,Sweden,1022
3/16/2020,Sweden,1103
3/17/2020,Sweden,1190
3/18/2020,Sweden,1279
3/19/2020,Sweden,1439
3/2/2020,Sweden,15
3/20/2020,Sweden,1639
3/21/2020,Sweden,1763
3/22/2020,Sweden,1934
3/23/2020,Sweden,2046
3/24/2020,Sweden,2286
3/25/2020,Sweden,2526
3/26/2020,Sweden,2840
3/27/2020,Sweden,3069
3/28/2020,Sweden,3447
3/29/2020,Sweden,3700
3/3/2020,Sweden,21
3/30/2020,Sweden,4028
3/31/2020,Sweden,4435
3/4/2020,Sweden,35
3/5/2020,Sweden,94
3/6/2020,Sweden,101
3/7/2020,Sweden,161
3/8/2020,Sweden,203
3/9/2020,Sweden,248
4/1/2020,Sweden,4947
1/22/2020,Switzerland,0
1/23/2020,Switzerland,0
1/24/2020,Switzerland,0
1/25/2020,Switzerland,0
1/26/2020,Switzerland,0
1/27/2020,Switzerland,0
1/28/2020,Switzerland,0
1/29/2020,Switzerland,0
1/30/2020,Switzerland,0
1/31/2020,Switzerland,0
2/1/2020,Switzerland,0
2/10/2020,Switzerland,0
2/11/2020,Switzerland,0
2/12/2020,Switzerland,0
2/13/2020,Switzerland,0
2/14/2020,Switzerland,0
2/15/2020,Switzerland,0
2/16/2020,Switzerland,0
2/17/2020,Switzerland,0
2/18/2020,Switzerland,0
2/19/2020,Switzerland,0
2/2/2020,Switzerland,0
2/20/2020,Switzerland,0
2/21/2020,Switzerland,0
2/22/2020,Switzerland,0
2/23/2020,Switzerland,0
2/24/2020,Switzerland,0
2/25/2020,Switzerland,1
2/26/2020,Switzerland,1
2/27/2020,Switzerland,8
2/28/2020,Switzerland,8
2/29/2020,Switzerland,18
2/3/2020,Switzerland,0
2/4/2020,Switzerland,0
2/5/2020,Switzerland,0
2/6/2020,Switzerland,0
2/7/2020,Switzerland,0
2/8/2020,Switzerland,0
2/9/2020,Switzerland,0
3/1/2020,Switzerland,27
3/10/2020,Switzerland,491
3/11/2020,Switzerland,652
3/12/2020,Switzerland,652
3/13/2020,Switzerland,1139
3/14/2020,Switzerland,1359
3/15/2020,Switzerland,2200
3/16/2020,Switzerland,2200
3/17/2020,Switzerland,2700
3/18/2020,Switzerland,3028
3/19/2020,Switzerland,4075
3/2/2020,Switzerland,42
3/20/2020,Switzerland,5294
3/21/2020,Switzerland,6575
3/22/2020,Switzerland,7474
3/23/2020,Switzerland,8795
3/24/2020,Switzerland,9877
3/25/2020,Switzerland,10897
3/26/2020,Switzerland,11811
3/27/2020,Switzerland,12928
3/28/2020,Switzerland,14076
3/29/2020,Switzerland,14829
3/3/2020,Switzerland,56
3/30/2020,Switzerland,15922
3/31/2020,Switzerland,16605
3/4/2020,Switzerland,90
3/5/2020,Switzerland,114
3/6/2020,Switzerland,214
3/7/2020,Switzerland,268
3/8/2020,Switzerland,337
3/9/2020,Switzerland,374
4/1/2020,Switzerland,17768
1/22/2020,Taiwan*,1
1/23/2020,Taiwan*,1
1/24/2020,Taiwan*,3
1/25/2020,Taiwan*,3
1/26/2020,Taiwan*,4
1/27/2020,Taiwan*,5
1/28/2020,Taiwan*,8
1/29/2020,Taiwan*,8
1/30/2020,Taiwan*,9
1/31/2020,Taiwan*,10
2/1/2020,Taiwan*,10
2/10/2020,Taiwan*,18
2/11/2020,Taiwan*,18
2/12/2020,Taiwan*,18
2/13/2020,Taiwan*,18
2/14/2020,Taiwan*,18
2/15/2020,Taiwan*,18
2/16/2020,Taiwan*,20
2/17/2020,Taiwan*,22
2/18/2020,Taiwan*,22
2/19/2020,Taiwan*,23
2/2/2020,Taiwan*,10
2/20/2020,Taiwan*,24
2/21/2020,Taiwan*,26
2/22/2020,Taiwan*,26
2/23/2020,Taiwan*,28
2/24/2020,Taiwan*,30
2/25/2020,Taiwan*,31
2/26/2020,Taiwan*,32
2/27/2020,Taiwan*,32
2/28/2020,Taiwan*,34
2/29/2020,Taiwan*,39
2/3/2020,Taiwan*,10
2/4/2020,Taiwan*,11
2/5/2020,Taiwan*,11
2/6/2020,Taiwan*,16
2/7/2020,Taiwan*,16
2/8/2020,Taiwan*,17
2/9/2020,Taiwan*,18
3/1/2020,Taiwan*,40
3/10/2020,Taiwan*,47
3/11/2020,Taiwan*,48
3/12/2020,Taiwan*,49
3/13/2020,Taiwan*,50
3/14/2020,Taiwan*,53
3/15/2020,Taiwan*,59
3/16/2020,Taiwan*,67
3/17/2020,Taiwan*,77
3/18/2020,Taiwan*,100
3/19/2020,Taiwan*,108
3/2/2020,Taiwan*,41
3/20/2020,Taiwan*,135
3/21/2020,Taiwan*,153
3/22/2020,Taiwan*,169
3/23/2020,Taiwan*,195
3/24/2020,Taiwan*,215
3/25/2020,Taiwan*,235
3/26/2020,Taiwan*,252
3/27/2020,Taiwan*,267
3/28/2020,Taiwan*,283
3/29/2020,Taiwan*,298
3/3/2020,Taiwan*,42
3/30/2020,Taiwan*,306
3/31/2020,Taiwan*,322
3/4/2020,Taiwan*,42
3/5/2020,Taiwan*,44
3/6/2020,Taiwan*,45
3/7/2020,Taiwan*,45
3/8/2020,Taiwan*,45
3/9/2020,Taiwan*,45
4/1/2020,Taiwan*,329
1/22/2020,Tanzania,0
1/23/2020,Tanzania,0
1/24/2020,Tanzania,0
1/25/2020,Tanzania,0
1/26/2020,Tanzania,0
1/27/2020,Tanzania,0
1/28/2020,Tanzania,0
1/29/2020,Tanzania,0
1/30/2020,Tanzania,0
1/31/2020,Tanzania,0
2/1/2020,Tanzania,0
2/10/2020,Tanzania,0
2/11/2020,Tanzania,0
2/12/2020,Tanzania,0
2/13/2020,Tanzania,0
2/14/2020,Tanzania,0
2/15/2020,Tanzania,0
2/16/2020,Tanzania,0
2/17/2020,Tanzania,0
2/18/2020,Tanzania,0
2/19/2020,Tanzania,0
2/2/2020,Tanzania,0
2/20/2020,Tanzania,0
2/21/2020,Tanzania,0
2/22/2020,Tanzania,0
2/23/2020,Tanzania,0
2/24/2020,Tanzania,0
2/25/2020,Tanzania,0
2/26/2020,Tanzania,0
2/27/2020,Tanzania,0
2/28/2020,Tanzania,0
2/29/2020,Tanzania,0
2/3/2020,Tanzania,0
2/4/2020,Tanzania,0
2/5/2020,Tanzania,0
2/6/2020,Tanzania,0
2/7/2020,Tanzania,0
2/8/2020,Tanzania,0
2/9/2020,Tanzania,0
3/1/2020,Tanzania,0
3/10/2020,Tanzania,0
3/11/2020,Tanzania,0
3/12/2020,Tanzania,0
3/13/2020,Tanzania,0
3/14/2020,Tanzania,0
3/15/2020,Tanzania,0
3/16/2020,Tanzania,1
3/17/2020,Tanzania,1
3/18/2020,Tanzania,3
3/19/2020,Tanzania,6
3/2/2020,Tanzania,0
3/20/2020,Tanzania,6
3/21/2020,Tanzania,6
3/22/2020,Tanzania,12
3/23/2020,Tanzania,12
3/24/2020,Tanzania,12
3/25/2020,Tanzania,12
3/26/2020,Tanzania,13
3/27/2020,Tanzania,13
3/28/2020,Tanzania,14
3/29/2020,Tanzania,14
3/3/2020,Tanzania,0
3/30/2020,Tanzania,19
3/31/2020,Tanzania,19
3/4/2020,Tanzania,0
3/5/2020,Tanzania,0
3/6/2020,Tanzania,0
3/7/2020,Tanzania,0
3/8/2020,Tanzania,0
3/9/2020,Tanzania,0
4/1/2020,Tanzania,20
1/22/2020,Thailand,2
1/23/2020,Thailand,3
1/24/2020,Thailand,5
1/25/2020,Thailand,7
1/26/2020,Thailand,8
1/27/2020,Thailand,8
1/28/2020,Thailand,14
1/29/2020,Thailand,14
1/30/2020,Thailand,14
1/31/2020,Thailand,19
2/1/2020,Thailand,19
2/10/2020,Thailand,32
2/11/2020,Thailand,33
2/12/2020,Thailand,33
2/13/2020,Thailand,33
2/14/2020,Thailand,33
2/15/2020,Thailand,33
2/16/2020,Thailand,34
2/17/2020,Thailand,35
2/18/2020,Thailand,35
2/19/2020,Thailand,35
2/2/2020,Thailand,19
2/20/2020,Thailand,35
2/21/2020,Thailand,35
2/22/2020,Thailand,35
2/23/2020,Thailand,35
2/24/2020,Thailand,35
2/25/2020,Thailand,37
2/26/2020,Thailand,40
2/27/2020,Thailand,40
2/28/2020,Thailand,41
2/29/2020,Thailand,42
2/3/2020,Thailand,19
2/4/2020,Thailand,25
2/5/2020,Thailand,25
2/6/2020,Thailand,25
2/7/2020,Thailand,25
2/8/2020,Thailand,32
2/9/2020,Thailand,32
3/1/2020,Thailand,42
3/10/2020,Thailand,53
3/11/2020,Thailand,59
3/12/2020,Thailand,70
3/13/2020,Thailand,75
3/14/2020,Thailand,82
3/15/2020,Thailand,114
3/16/2020,Thailand,147
3/17/2020,Thailand,177
3/18/2020,Thailand,212
3/19/2020,Thailand,272
3/2/2020,Thailand,43
3/20/2020,Thailand,322
3/21/2020,Thailand,411
3/22/2020,Thailand,599
3/23/2020,Thailand,721
3/24/2020,Thailand,827
3/25/2020,Thailand,934
3/26/2020,Thailand,1045
3/27/2020,Thailand,1136
3/28/2020,Thailand,1245
3/29/2020,Thailand,1388
3/3/2020,Thailand,43
3/30/2020,Thailand,1524
3/31/2020,Thailand,1651
3/4/2020,Thailand,43
3/5/2020,Thailand,47
3/6/2020,Thailand,48
3/7/2020,Thailand,50
3/8/2020,Thailand,50
3/9/2020,Thailand,50
4/1/2020,Thailand,1771
1/22/2020,Togo,0
1/23/2020,Togo,0
1/24/2020,Togo,0
1/25/2020,Togo,0
1/26/2020,Togo,0
1/27/2020,Togo,0
1/28/2020,Togo,0
1/29/2020,Togo,0
1/30/2020,Togo,0
1/31/2020,Togo,0
2/1/2020,Togo,0
2/10/2020,Togo,0
2/11/2020,Togo,0
2/12/2020,Togo,0
2/13/2020,Togo,0
2/14/2020,Togo,0
2/15/2020,Togo,0
2/16/2020,Togo,0
2/17/2020,Togo,0
2/18/2020,Togo,0
2/19/2020,Togo,0
2/2/2020,Togo,0
2/20/2020,Togo,0
2/21/2020,Togo,0
2/22/2020,Togo,0
2/23/2020,Togo,0
2/24/2020,Togo,0
2/25/2020,Togo,0
2/26/2020,Togo,0
2/27/2020,Togo,0
2/28/2020,Togo,0
2/29/2020,Togo,0
2/3/2020,Togo,0
2/4/2020,Togo,0
2/5/2020,Togo,0
2/6/2020,Togo,0
2/7/2020,Togo,0
2/8/2020,Togo,0
2/9/2020,Togo,0
3/1/2020,Togo,0
3/10/2020,Togo,1
3/11/2020,Togo,1
3/12/2020,Togo,1
3/13/2020,Togo,1
3/14/2020,Togo,1
3/15/2020,Togo,1
3/16/2020,Togo,1
3/17/2020,Togo,1
3/18/2020,Togo,1
3/19/2020,Togo,1
3/2/2020,Togo,0
3/20/2020,Togo,9
3/21/2020,Togo,16
3/22/2020,Togo,16
3/23/2020,Togo,18
3/24/2020,Togo,20
3/25/2020,Togo,23
3/26/2020,Togo,23
3/27/2020,Togo,25
3/28/2020,Togo,25
3/29/2020,Togo,25
3/3/2020,Togo,0
3/30/2020,Togo,30
3/31/2020,Togo,34
3/4/2020,Togo,0
3/5/2020,Togo,0
3/6/2020,Togo,1
3/7/2020,Togo,1
3/8/2020,Togo,1
3/9/2020,Togo,1
4/1/2020,Togo,36
1/22/2020,Trinidad and Tobago,0
1/23/2020,Trinidad and Tobago,0
1/24/2020,Trinidad and Tobago,0
1/25/2020,Trinidad and Tobago,0
1/26/2020,Trinidad and Tobago,0
1/27/2020,Trinidad and Tobago,0
1/28/2020,Trinidad and Tobago,0
1/29/2020,Trinidad and Tobago,0
1/30/2020,Trinidad and Tobago,0
1/31/2020,Trinidad and Tobago,0
2/1/2020,Trinidad and Tobago,0
2/10/2020,Trinidad and Tobago,0
2/11/2020,Trinidad and Tobago,0
2/12/2020,Trinidad and Tobago,0
2/13/2020,Trinidad and Tobago,0
2/14/2020,Trinidad and Tobago,0
2/15/2020,Trinidad and Tobago,0
2/16/2020,Trinidad and Tobago,0
2/17/2020,Trinidad and Tobago,0
2/18/2020,Trinidad and Tobago,0
2/19/2020,Trinidad and Tobago,0
2/2/2020,Trinidad and Tobago,0
2/20/2020,Trinidad and Tobago,0
2/21/2020,Trinidad and Tobago,0
2/22/2020,Trinidad and Tobago,0
2/23/2020,Trinidad and Tobago,0
2/24/2020,Trinidad and Tobago,0
2/25/2020,Trinidad and Tobago,0
2/26/2020,Trinidad and Tobago,0
2/27/2020,Trinidad and Tobago,0
2/28/2020,Trinidad and Tobago,0
2/29/2020,Trinidad and Tobago,0
2/3/2020,Trinidad and Tobago,0
2/4/2020,Trinidad and Tobago,0
2/5/2020,Trinidad and Tobago,0
2/6/2020,Trinidad and Tobago,0
2/7/2020,Trinidad and Tobago,0
2/8/2020,Trinidad and Tobago,0
2/9/2020,Trinidad and Tobago,0
3/1/2020,Trinidad and Tobago,0
3/10/2020,Trinidad and Tobago,0
3/11/2020,Trinidad and Tobago,0
3/12/2020,Trinidad and Tobago,0
3/13/2020,Trinidad and Tobago,0
3/14/2020,Trinidad and Tobago,2
3/15/2020,Trinidad and Tobago,2
3/16/2020,Trinidad and Tobago,4
3/17/2020,Trinidad and Tobago,5
3/18/2020,Trinidad and Tobago,7
3/19/2020,Trinidad and Tobago,9
3/2/2020,Trinidad and Tobago,0
3/20/2020,Trinidad and Tobago,9
3/21/2020,Trinidad and Tobago,49
3/22/2020,Trinidad and Tobago,50
3/23/2020,Trinidad and Tobago,51
3/24/2020,Trinidad and Tobago,57
3/25/2020,Trinidad and Tobago,60
3/26/2020,Trinidad and Tobago,65
3/27/2020,Trinidad and Tobago,66
3/28/2020,Trinidad and Tobago,74
3/29/2020,Trinidad and Tobago,78
3/3/2020,Trinidad and Tobago,0
3/30/2020,Trinidad and Tobago,82
3/31/2020,Trinidad and Tobago,87
3/4/2020,Trinidad and Tobago,0
3/5/2020,Trinidad and Tobago,0
3/6/2020,Trinidad and Tobago,0
3/7/2020,Trinidad and Tobago,0
3/8/2020,Trinidad and Tobago,0
3/9/2020,Trinidad and Tobago,0
4/1/2020,Trinidad and Tobago,90
1/22/2020,Tunisia,0
1/23/2020,Tunisia,0
1/24/2020,Tunisia,0
1/25/2020,Tunisia,0
1/26/2020,Tunisia,0
1/27/2020,Tunisia,0
1/28/2020,Tunisia,0
1/29/2020,Tunisia,0
1/30/2020,Tunisia,0
1/31/2020,Tunisia,0
2/1/2020,Tunisia,0
2/10/2020,Tunisia,0
2/11/2020,Tunisia,0
2/12/2020,Tunisia,0
2/13/2020,Tunisia,0
2/14/2020,Tunisia,0
2/15/2020,Tunisia,0
2/16/2020,Tunisia,0
2/17/2020,Tunisia,0
2/18/2020,Tunisia,0
2/19/2020,Tunisia,0
2/2/2020,Tunisia,0
2/20/2020,Tunisia,0
2/21/2020,Tunisia,0
2/22/2020,Tunisia,0
2/23/2020,Tunisia,0
2/24/2020,Tunisia,0
2/25/2020,Tunisia,0
2/26/2020,Tunisia,0
2/27/2020,Tunisia,0
2/28/2020,Tunisia,0
2/29/2020,Tunisia,0
2/3/2020,Tunisia,0
2/4/2020,Tunisia,0
2/5/2020,Tunisia,0
2/6/2020,Tunisia,0
2/7/2020,Tunisia,0
2/8/2020,Tunisia,0
2/9/2020,Tunisia,0
3/1/2020,Tunisia,0
3/10/2020,Tunisia,5
3/11/2020,Tunisia,7
3/12/2020,Tunisia,7
3/13/2020,Tunisia,16
3/14/2020,Tunisia,18
3/15/2020,Tunisia,18
3/16/2020,Tunisia,20
3/17/2020,Tunisia,24
3/18/2020,Tunisia,29
3/19/2020,Tunisia,39
3/2/2020,Tunisia,0
3/20/2020,Tunisia,54
3/21/2020,Tunisia,60
3/22/2020,Tunisia,75
3/23/2020,Tunisia,89
3/24/2020,Tunisia,114
3/25/2020,Tunisia,173
3/26/2020,Tunisia,197
3/27/2020,Tunisia,227
3/28/2020,Tunisia,278
3/29/2020,Tunisia,312
3/3/2020,Tunisia,0
3/30/2020,Tunisia,312
3/31/2020,Tunisia,394
3/4/2020,Tunisia,1
3/5/2020,Tunisia,1
3/6/2020,Tunisia,1
3/7/2020,Tunisia,1
3/8/2020,Tunisia,2
3/9/2020,Tunisia,2
4/1/2020,Tunisia,423
1/22/2020,Turkey,0
1/23/2020,Turkey,0
1/24/2020,Turkey,0
1/25/2020,Turkey,0
1/26/2020,Turkey,0
1/27/2020,Turkey,0
1/28/2020,Turkey,0
1/29/2020,Turkey,0
1/30/2020,Turkey,0
1/31/2020,Turkey,0
2/1/2020,Turkey,0
2/10/2020,Turkey,0
2/11/2020,Turkey,0
2/12/2020,Turkey,0
2/13/2020,Turkey,0
2/14/2020,Turkey,0
2/15/2020,Turkey,0
2/16/2020,Turkey,0
2/17/2020,Turkey,0
2/18/2020,Turkey,0
2/19/2020,Turkey,0
2/2/2020,Turkey,0
2/20/2020,Turkey,0
2/21/2020,Turkey,0
2/22/2020,Turkey,0
2/23/2020,Turkey,0
2/24/2020,Turkey,0
2/25/2020,Turkey,0
2/26/2020,Turkey,0
2/27/2020,Turkey,0
2/28/2020,Turkey,0
2/29/2020,Turkey,0
2/3/2020,Turkey,0
2/4/2020,Turkey,0
2/5/2020,Turkey,0
2/6/2020,Turkey,0
2/7/2020,Turkey,0
2/8/2020,Turkey,0
2/9/2020,Turkey,0
3/1/2020,Turkey,0
3/10/2020,Turkey,0
3/11/2020,Turkey,1
3/12/2020,Turkey,1
3/13/2020,Turkey,5
3/14/2020,Turkey,5
3/15/2020,Turkey,6
3/16/2020,Turkey,18
3/17/2020,Turkey,47
3/18/2020,Turkey,98
3/19/2020,Turkey,192
3/2/2020,Turkey,0
3/20/2020,Turkey,359
3/21/2020,Turkey,670
3/22/2020,Turkey,1236
3/23/2020,Turkey,1529
3/24/2020,Turkey,1872
3/25/2020,Turkey,2433
3/26/2020,Turkey,3629
3/27/2020,Turkey,5698
3/28/2020,Turkey,7402
3/29/2020,Turkey,9217
3/3/2020,Turkey,0
3/30/2020,Turkey,10827
3/31/2020,Turkey,13531
3/4/2020,Turkey,0
3/5/2020,Turkey,0
3/6/2020,Turkey,0
3/7/2020,Turkey,0
3/8/2020,Turkey,0
3/9/2020,Turkey,0
4/1/2020,Turkey,15679
1/22/2020,Uganda,0
1/23/2020,Uganda,0
1/24/2020,Uganda,0
1/25/2020,Uganda,0
1/26/2020,Uganda,0
1/27/2020,Uganda,0
1/28/2020,Uganda,0
1/29/2020,Uganda,0
1/30/2020,Uganda,0
1/31/2020,Uganda,0
2/1/2020,Uganda,0
2/10/2020,Uganda,0
2/11/2020,Uganda,0
2/12/2020,Uganda,0
2/13/2020,Uganda,0
2/14/2020,Uganda,0
2/15/2020,Uganda,0
2/16/2020,Uganda,0
2/17/2020,Uganda,0
2/18/2020,Uganda,0
2/19/2020,Uganda,0
2/2/2020,Uganda,0
2/20/2020,Uganda,0
2/21/2020,Uganda,0
2/22/2020,Uganda,0
2/23/2020,Uganda,0
2/24/2020,Uganda,0
2/25/2020,Uganda,0
2/26/2020,Uganda,0
2/27/2020,Uganda,0
2/28/2020,Uganda,0
2/29/2020,Uganda,0
2/3/2020,Uganda,0
2/4/2020,Uganda,0
2/5/2020,Uganda,0
2/6/2020,Uganda,0
2/7/2020,Uganda,0
2/8/2020,Uganda,0
2/9/2020,Uganda,0
3/1/2020,Uganda,0
3/10/2020,Uganda,0
3/11/2020,Uganda,0
3/12/2020,Uganda,0
3/13/2020,Uganda,0
3/14/2020,Uganda,0
3/15/2020,Uganda,0
3/16/2020,Uganda,0
3/17/2020,Uganda,0
3/18/2020,Uganda,0
3/19/2020,Uganda,0
3/2/2020,Uganda,0
3/20/2020,Uganda,0
3/21/2020,Uganda,1
3/22/2020,Uganda,1
3/23/2020,Uganda,9
3/24/2020,Uganda,9
3/25/2020,Uganda,14
3/26/2020,Uganda,14
3/27/2020,Uganda,23
3/28/2020,Uganda,30
3/29/2020,Uganda,33
3/3/2020,Uganda,0
3/30/2020,Uganda,33
3/31/2020,Uganda,44
3/4/2020,Uganda,0
3/5/2020,Uganda,0
3/6/2020,Uganda,0
3/7/2020,Uganda,0
3/8/2020,Uganda,0
3/9/2020,Uganda,0
4/1/2020,Uganda,44
1/22/2020,Ukraine,0
1/23/2020,Ukraine,0
1/24/2020,Ukraine,0
1/25/2020,Ukraine,0
1/26/2020,Ukraine,0
1/27/2020,Ukraine,0
1/28/2020,Ukraine,0
1/29/2020,Ukraine,0
1/30/2020,Ukraine,0
1/31/2020,Ukraine,0
2/1/2020,Ukraine,0
2/10/2020,Ukraine,0
2/11/2020,Ukraine,0
2/12/2020,Ukraine,0
2/13/2020,Ukraine,0
2/14/2020,Ukraine,0
2/15/2020,Ukraine,0
2/16/2020,Ukraine,0
2/17/2020,Ukraine,0
2/18/2020,Ukraine,0
2/19/2020,Ukraine,0
2/2/2020,Ukraine,0
2/20/2020,Ukraine,0
2/21/2020,Ukraine,0
2/22/2020,Ukraine,0
2/23/2020,Ukraine,0
2/24/2020,Ukraine,0
2/25/2020,Ukraine,0
2/26/2020,Ukraine,0
2/27/2020,Ukraine,0
2/28/2020,Ukraine,0
2/29/2020,Ukraine,0
2/3/2020,Ukraine,0
2/4/2020,Ukraine,0
2/5/2020,Ukraine,0
2/6/2020,Ukraine,0
2/7/2020,Ukraine,0
2/8/2020,Ukraine,0
2/9/2020,Ukraine,0
3/1/2020,Ukraine,0
3/10/2020,Ukraine,1
3/11/2020,Ukraine,1
3/12/2020,Ukraine,1
3/13/2020,Ukraine,3
3/14/2020,Ukraine,3
3/15/2020,Ukraine,3
3/16/2020,Ukraine,7
3/17/2020,Ukraine,14
3/18/2020,Ukraine,14
3/19/2020,Ukraine,16
3/2/2020,Ukraine,0
3/20/2020,Ukraine,29
3/21/2020,Ukraine,47
3/22/2020,Ukraine,73
3/23/2020,Ukraine,73
3/24/2020,Ukraine,97
3/25/2020,Ukraine,145
3/26/2020,Ukraine,196
3/27/2020,Ukraine,310
3/28/2020,Ukraine,356
3/29/2020,Ukraine,475
3/3/2020,Ukraine,1
3/30/2020,Ukraine,548
3/31/2020,Ukraine,645
3/4/2020,Ukraine,1
3/5/2020,Ukraine,1
3/6/2020,Ukraine,1
3/7/2020,Ukraine,1
3/8/2020,Ukraine,1
3/9/2020,Ukraine,1
4/1/2020,Ukraine,794
1/22/2020,United Arab Emirates,0
1/23/2020,United Arab Emirates,0
1/24/2020,United Arab Emirates,0
1/25/2020,United Arab Emirates,0
1/26/2020,United Arab Emirates,0
1/27/2020,United Arab Emirates,0
1/28/2020,United Arab Emirates,0
1/29/2020,United Arab Emirates,4
1/30/2020,United Arab Emirates,4
1/31/2020,United Arab Emirates,4
2/1/2020,United Arab Emirates,4
2/10/2020,United Arab Emirates,8
2/11/2020,United Arab Emirates,8
2/12/2020,United Arab Emirates,8
2/13/2020,United Arab Emirates,8
2/14/2020,United Arab Emirates,8
2/15/2020,United Arab Emirates,8
2/16/2020,United Arab Emirates,9
2/17/2020,United Arab Emirates,9
2/18/2020,United Arab Emirates,9
2/19/2020,United Arab Emirates,9
2/2/2020,United Arab Emirates,5
2/20/2020,United Arab Emirates,9
2/21/2020,United Arab Emirates,9
2/22/2020,United Arab Emirates,13
2/23/2020,United Arab Emirates,13
2/24/2020,United Arab Emirates,13
2/25/2020,United Arab Emirates,13
2/26/2020,United Arab Emirates,13
2/27/2020,United Arab Emirates,13
2/28/2020,United Arab Emirates,19
2/29/2020,United Arab Emirates,21
2/3/2020,United Arab Emirates,5
2/4/2020,United Arab Emirates,5
2/5/2020,United Arab Emirates,5
2/6/2020,United Arab Emirates,5
2/7/2020,United Arab Emirates,5
2/8/2020,United Arab Emirates,7
2/9/2020,United Arab Emirates,7
3/1/2020,United Arab Emirates,21
3/10/2020,United Arab Emirates,74
3/11/2020,United Arab Emirates,74
3/12/2020,United Arab Emirates,85
3/13/2020,United Arab Emirates,85
3/14/2020,United Arab Emirates,85
3/15/2020,United Arab Emirates,98
3/16/2020,United Arab Emirates,98
3/17/2020,United Arab Emirates,98
3/18/2020,United Arab Emirates,113
3/19/2020,United Arab Emirates,140
3/2/2020,United Arab Emirates,21
3/20/2020,United Arab Emirates,140
3/21/2020,United Arab Emirates,153
3/22/2020,United Arab Emirates,153
3/23/2020,United Arab Emirates,198
3/24/2020,United Arab Emirates,248
3/25/2020,United Arab Emirates,333
3/26/2020,United Arab Emirates,333
3/27/2020,United Arab Emirates,405
3/28/2020,United Arab Emirates,468
3/29/2020,United Arab Emirates,570
3/3/2020,United Arab Emirates,27
3/30/2020,United Arab Emirates,611
3/31/2020,United Arab Emirates,664
3/4/2020,United Arab Emirates,27
3/5/2020,United Arab Emirates,29
3/6/2020,United Arab Emirates,29
3/7/2020,United Arab Emirates,45
3/8/2020,United Arab Emirates,45
3/9/2020,United Arab Emirates,45
4/1/2020,United Arab Emirates,814
1/22/2020,United Kingdom,0
1/23/2020,United Kingdom,0
1/24/2020,United Kingdom,0
1/25/2020,United Kingdom,0
1/26/2020,United Kingdom,0
1/27/2020,United Kingdom,0
1/28/2020,United Kingdom,0
1/29/2020,United Kingdom,0
1/30/2020,United Kingdom,0
1/31/2020,United Kingdom,0
2/1/2020,United Kingdom,0
2/10/2020,United Kingdom,0
2/11/2020,United Kingdom,0
2/12/2020,United Kingdom,0
2/13/2020,United Kingdom,0
2/14/2020,United Kingdom,0
2/15/2020,United Kingdom,0
2/16/2020,United Kingdom,0
2/17/2020,United Kingdom,0
2/18/2020,United Kingdom,0
2/19/2020,United Kingdom,0
2/2/2020,United Kingdom,0
2/20/2020,United Kingdom,0
2/21/2020,United Kingdom,0
2/22/2020,United Kingdom,0
2/23/2020,United Kingdom,0
2/24/2020,United Kingdom,0
2/25/2020,United Kingdom,0
2/26/2020,United Kingdom,0
2/27/2020,United Kingdom,0
2/28/2020,United Kingdom,0
2/29/2020,United Kingdom,0
2/3/2020,United Kingdom,0
2/4/2020,United Kingdom,0
2/5/2020,United Kingdom,0
2/6/2020,United Kingdom,0
2/7/2020,United Kingdom,0
2/8/2020,United Kingdom,0
2/9/2020,United Kingdom,0
3/1/2020,United Kingdom,0
3/10/2020,United Kingdom,0
3/11/2020,United Kingdom,0
3/12/2020,United Kingdom,0
3/13/2020,United Kingdom,0
3/14/2020,United Kingdom,0
3/15/2020,United Kingdom,0
3/16/2020,United Kingdom,0
3/17/2020,United Kingdom,0
3/18/2020,United Kingdom,0
3/19/2020,United Kingdom,2
3/2/2020,United Kingdom,0
3/20/2020,United Kingdom,2
3/21/2020,United Kingdom,2
3/22/2020,United Kingdom,6
3/23/2020,United Kingdom,6
3/24/2020,United Kingdom,6
3/25/2020,United Kingdom,7
3/26/2020,United Kingdom,15
3/27/2020,United Kingdom,17
3/28/2020,United Kingdom,17
3/29/2020,United Kingdom,22
3/3/2020,United Kingdom,0
3/30/2020,United Kingdom,27
3/31/2020,United Kingdom,32
3/4/2020,United Kingdom,0
3/5/2020,United Kingdom,0
3/6/2020,United Kingdom,0
3/7/2020,United Kingdom,0
3/8/2020,United Kingdom,0
